"","ids","name","followers","tracks","date","collab","description","owner","public"
"162","37i9dQZF1DX3YMp9n8fkNx","'90s Pop Rock Essentials",996640,101,2021-05-03,FALSE,"Third Eye Blind-ed by the '90s. Cover: <a href=""spotify:artist:6TcnmlCSxihzWOQJ8k0rNS"">Third Eye Blind</a>","spotify",FALSE
"163","37i9dQZF1DWT3pfwRgyQMA","Songs We Rocked Out To",277927,50,2021-05-03,FALSE,"Walk down memory lane with the biggest rock anthems.","spotify",FALSE
"164","37i9dQZF1DX9GRpeH4CL0S","Essential Alternative",505654,225,2021-05-03,FALSE,"The greatest Alternative Rock songs through the decades. Cover: The Killers","spotify",FALSE
"165","37i9dQZF1DXasneILDRM7B","Pure Pop Punk",672357,70,2021-05-03,FALSE,"Please stand for your personal anthems. Cover: All Time Low","spotify",TRUE
"166","37i9dQZF1DWYN0zdqzbEwl","Rock en Español",3868513,60,2021-05-03,FALSE,"Legendarios del rock en español.","spotify",FALSE
"167","37i9dQZF1DX8sGALGjOrTu","2000s Screamo",164878,100,2021-05-03,FALSE,"When emo and hardcore fell hard for each other.","spotify",FALSE
"168","37i9dQZF1DX6xOPeSOGone","Soft Rock",2946286,100,2021-05-03,FALSE,"The great masterpieces of the genre.","spotify",TRUE
"169","37i9dQZF1DWWGFQLoP9qlv","Legendary",2859196,70,2021-05-03,FALSE,"Great songs by indisputable music legends.","spotify",TRUE
"170","37i9dQZF1DX11ghcIxjcjE","Grunge Forever",935308,50,2021-05-03,FALSE,"Grunge will live forever. Cover: Nirvana","spotify",TRUE
"171","37i9dQZF1DWYmDNATMglFU","the locker_",62394,70,2021-05-03,FALSE,"let's rock, let's rock today \m/ ft. mgk, kenny + lølø","spotify",FALSE
"172","37i9dQZF1DX5OUjSS1OMgV","One More Rep",561992,100,2021-05-03,FALSE,"Rock this list to help you rock that last rep. Gainz.","spotify",TRUE
"173","37i9dQZF1DWWXzA48d9shL","Tirade",90869,70,2021-05-03,FALSE,"Get it all out there. Featuring new music by Kxllswxtch.","spotify",FALSE
"174","37i9dQZF1DWWzBc3TOlaAV","60s Rock Anthems",613535,101,2021-05-03,FALSE,"These songs rocked the '60s. Cover: Jimi Hendrix","spotify",TRUE
"175","37i9dQZF1DX1tyCD9QhIWF","Walk Like A Badass",1961221,50,2021-05-03,FALSE,"Big riffs and pounding drums to help you strut the streets.","spotify",FALSE
"176","37i9dQZF1DX35DWKgAk2B5","Indie Rock Club",375726,50,2021-05-03,FALSE,"Welcome to Indie Rock Club. Cover: The White Stripes","spotify",FALSE
"177","37i9dQZF1DWWRktbhJiuqL","Pure Rock & Roll",1371381,100,2021-05-03,FALSE,"Various sounds, various decades, but with 1 thing in common: it's pure rock & roll.","spotify",TRUE
"178","37i9dQZF1DX49jUV2NfGku","Rock Solid",1209066,80,2021-05-03,FALSE,"New classics and essential cuts from all your favorite rock bands. Cover: Rage Against The Machine","spotify",TRUE
"179","37i9dQZF1DX82Zzp6AKx64","Power Ballads",955698,49,2021-05-03,FALSE,"A collection of rock's best power ballads.","spotify",FALSE
"180","37i9dQZF1DWXIcbzpLauPS","New Core",485199,100,2021-05-03,FALSE,"This is the new core at its finest. Cover: While She Sleeps","spotify",TRUE
"181","37i9dQZF1DX525kA8Naqsg","Raised on Rock",62780,80,2021-05-03,FALSE,"A soundtrack that both you and your little one can enjoy.","spotify",FALSE
"182","37i9dQZF1DWSKpvyAAcaNZ","Blues & Roots Rock",521899,150,2021-05-03,FALSE,"It's edgy, innovative, and rooted in soul, folk, Americana, and of course, the blues. Cover: The Black Keys","spotify",TRUE
"183","37i9dQZF1DWTlgzqHpWg4m","California Rock State",704785,76,2021-05-03,FALSE,"Bands from and songs about The Golden State. Here's your playlist for California Dreamin'","spotify",TRUE
"184","37i9dQZF1DXciq74vrQmM8","misfits 2.0",123126,80,2021-05-03,FALSE,"no b̶o̶u̶n̶d̶a̶r̶i̶e̶s̶, just mavericks ft. carolesdaughter","spotify",FALSE
"185","37i9dQZF1DWSlJG7YPUBHF","Legendary Guitar Solos",1079057,30,2021-05-03,FALSE,"Enjoy the most epic, electrifying, face-melting axe performances.","spotify",TRUE
"186","37i9dQZF1DWTfrr8pte1rT","Rocktronic",178376,100,2021-05-03,FALSE,"Rock with a Drop  Cover: Sullivan King","spotify",TRUE
"187","37i9dQZF1DWVwr24yj95lH","Post-Grunge Appreciation Society",390829,70,2021-05-03,FALSE,"The best of Grunge's heirs. Cover: Puddle Of Mudd","spotify",FALSE
"188","37i9dQZF1DXdpVGstUksUC","Stoner Rock",361102,150,2021-05-03,FALSE,"Slow, sludgy stoner rock. You can practically taste the desert dirt in your mouth while listening to these dark blues and rough rock numbers.","spotify",TRUE
"189","37i9dQZF1DX99DRG9N39X3","10s Rock Anthems",275110,50,2021-05-03,FALSE,"The biggest rock songs of the last decade. Cover: Arctic Monkeys","spotify",FALSE
"190","37i9dQZF1DWSDoVybeQisg","Psychedelic Rock",738583,50,2021-05-03,FALSE,"Zone out to some of the best psychedelic rock classics.","spotify",TRUE
"191","37i9dQZF1DWXMg4uP5o3dm","Alternative Beats",357307,105,2021-05-03,FALSE,"Alternative meets electronic. Cover: NOISY","spotify",TRUE
"192","37i9dQZF1DX2S9rTKTX6JP","Rock Covers",541011,100,2021-05-03,FALSE,"Sometimes a cover can be even better than the original. You decide. Cover: Chris Cornell","spotify",TRUE
"193","37i9dQZF1DWXs1L3AC0Xio","Rock Ballads",553154,75,2021-05-03,FALSE,"Chill out with these awesome rock ballads. Cover: <a href=""spotify:artist:6Wr3hh341P84m3EI8qdn9O"">Rise Against</a>","spotify",TRUE
"194","37i9dQZF1DWZkHEX2YHpDV","The Scene",377162,125,2021-05-03,FALSE,"Call it pop-punk, emo, post-hardcore, whatever you want. We call it all awesome. Cover: Waterparks","spotify",TRUE
"195","37i9dQZF1DX09NvEVpeM77","Born in the USA",121647,29,2021-05-03,FALSE,"Keep on rockin' in the free world with these classic tracks from musicians born in the USA.","spotify",TRUE
"196","37i9dQZF1DWWsq4e0rDzty","Rock School",70553,90,2021-05-03,FALSE,"For an education in rock.","spotify",FALSE
"197","37i9dQZF1DXbMYUPb05hjJ","Garage Rock Revival",511527,90,2021-05-03,FALSE,"Classic tracks with roots in post-punk, garage rock, and new wave. Cover: The Strokes","spotify",TRUE
"198","37i9dQZF1DX7Z7kYpKKGTc","Rock Love Songs",254721,50,2021-05-03,FALSE,"The romantic side of classic rock and metal","spotify",FALSE
"199","37i9dQZF1DWY7IeIP1cdjF","Baila Reggaeton",10217974,50,2021-05-03,FALSE,"Today's hottest reggaeton hits! Cover: Jay Wheeler","spotify",FALSE
"200","37i9dQZF1DX1hVRardJ30X","New Music Friday Latin",467858,65,2021-05-03,FALSE,"All-new releases by Latin artists! 
Cover: Ed Maverick","spotify",FALSE
"201","37i9dQZF1DX4OjfOteYnH8","Urbano Rising",454443,55,2021-05-03,FALSE,"Los éxitos urbanos del mañana. 
Cover: Las Villa, Harry Nach
","spotify",FALSE
"202","37i9dQZF1DX2MJVTOdWtbm","Are & Be Latin",88403,85,2021-05-03,FALSE,"Una selección de R&B Latino para tus oídos. The hottest R&B Latin tracks! Cover: Jesse Baez","spotify",FALSE
"203","37i9dQZF1DWZoF06RIo9el","Future Hits: Latin",1430184,50,2021-05-03,FALSE,"The Latin hits of tomorrow are on Spotify today.  Cover: Sebastian Yatra, Myke Towers","spotify",FALSE
"204","37i9dQZF1DWYzQ2Vx5M6uV","Afro Ritmo",76746,54,2021-05-03,FALSE,"Bringing you the hottest collaborations between Afro & Latin artists. Cover: Ir Sais, ChocQuibTown, Afro B","spotify",FALSE
"205","37i9dQZF1DX5AVYhCeISA6","Inspiring Latinas",520807,75,2021-05-03,FALSE,"Latinas que inspiran. Kickback and listen to these amazing women. Cover: TINI, Maria Becerra","spotify",TRUE
"206","37i9dQZF1DXbSwbJpH6lAw","Radar US Latin",9609,30,2021-05-03,FALSE,"The most exciting new Latin artists and tracks, handpicked by our curators featuring Samantha Sánchez.","spotify",FALSE
"207","37i9dQZF1DXagUeYbNSnOA","Fresh Finds: Latin",155242,50,2021-05-03,FALSE,"Fresh Latin music by Indie and Label artists every Wednesday. Música nueva todos los miércoles. Cover: SOULFIA","spotify",FALSE
"208","37i9dQZF1DXbdrcAZnP3Cy","Mexican Party Anthems",33229,90,2021-05-03,FALSE,"Your favorite Mexican anthems to get the party started! Cover: Vicente Fernández","spotify",FALSE
"209","37i9dQZF1DX1QnNyJOBQBv","Latin Pop Hits",1787175,50,2021-05-03,FALSE,"Today’s Latin Pop hits. Éxitos del Pop Latino. Cover: Beret, Morat","spotify",FALSE
"210","37i9dQZF1DX07RJCJCOYpi","mint Latin",1758927,58,2021-05-03,FALSE,"The leading wave of Latin Electronic producers and DJs. Cover: Sofia Reyes, Sean Paul, Imanbek.","spotify",FALSE
"211","37i9dQZF1DX4V5eXk4NKqu","Ultimate LatinX Indie",125398,100,2021-05-03,FALSE,"Best LatinX Indie tracks right now.
Cover: DannyLux","spotify",FALSE
"212","37i9dQZF1DX4qKWGR9z0LI","Salsa Nation",1712377,150,2021-05-03,FALSE,"Lo último y lo mejor de la salsa. Cover: Victor Manuelle, LA INDIA","spotify",FALSE
"213","37i9dQZF1DXbgLhPxSBEKX","Grandes Voces",1139,50,2021-05-03,FALSE,"Striking vocal performances coming your way. Cover: Cami","spotify",FALSE
"214","37i9dQZF1DX7Qo2zphj7u3","Hits Románticos",29720,250,2021-05-03,FALSE,"Éxitos románticos y eternos. Foto: Emmanuel","spotify",FALSE
"215","37i9dQZF1DWSDautEwAKZB","Spotify Singles: Latino",1752,26,2021-05-03,FALSE,"Songs by your favorite Latino artists, reimagined and recorded exclusively for Spotify Singles.  Cover: Juanes, Anitta, and Prince Royce","spotify",FALSE
"216","37i9dQZF1DXbUMEWUyV9JB","Super Cumbias",177860,50,2021-05-03,FALSE,"¡Muévete al ritmo de esta cumbia!","spotify",FALSE
"217","37i9dQZF1DXbLMw3ry7d7k","Latin Hit Mix",323981,100,2021-05-03,FALSE,"These hits were made to stay! Revive los éxitos de los últimos meses aquí.","spotify",FALSE
"218","37i9dQZF1DX8SfyqmSFDwe","Reggaeton Classics",2170939,100,2021-05-03,FALSE,"Solo los clásicos. The movement’s roots. Cover: Daddy Yankee","spotify",FALSE
"219","37i9dQZF1DX8sljIJzI0oo","Fuego",1469759,55,2021-05-03,FALSE,"Hot to the core! Cover: Anuel AA, CJ, Ozuna","spotify",FALSE
"220","37i9dQZF1DWX5ZOsG2Ogi1","Puro Perreo",1193805,100,2021-05-03,FALSE,"¡Perreo del bueno! For those who like it raw.
Cover: Alexis Y Fido","spotify",FALSE
"221","37i9dQZF1DX65py6HnnlE1","Bachata Classics",354790,50,2021-05-03,FALSE,"Clásicos de la bachata. Timeless bachata hits. Cover: Monchy & Alexandra","spotify",FALSE
"222","37i9dQZF1DWTmGGCbcoQhY","Cumbia Sonidera",960188,50,2021-05-03,FALSE,"¡Un saludo a todos los amantes de la cumbia!","spotify",FALSE
"223","37i9dQZF1DX7SeoIaFyTmA","Salsa Classics",795296,90,2021-05-03,FALSE,"Timeless Salsa from your favorite legends. Cover: Celia Cruz, courtesy of Fania","spotify",FALSE
"224","37i9dQZF1DWXYWuNDAdJsw","Perrear y Llorar",697873,86,2021-05-03,FALSE,"El nombre lo dice todo.","spotify",FALSE
"225","37i9dQZF1DWXbMxJaAyCq1","Remixes Urbanos",115676,75,2021-05-03,FALSE,"This is the remix... escuchalos acá.
Foto: Jeeiph, Noriel, Jerry Di, Big Soto & Cauty.","spotify",FALSE
"226","37i9dQZF1DX8yLfjPY8emY","100% Cumbia",745731,50,2021-05-03,FALSE,"¡Baila esta cumbia! Los éxitos de Latinoamérica en un solo lugar.","spotify",FALSE
"227","37i9dQZF1DWVcbzTgVpNRm","Latin Party Anthems",1958298,125,2021-05-03,FALSE,"Your favorite Latin anthems to get the party started!
Cover: Pitbull","spotify",FALSE
"228","37i9dQZF1DX6ThddIjWuGT","Latin Pop Classics",1634067,100,2021-05-03,FALSE,"Timeless Latin pop hits through the decades! Cover: Chayanne","spotify",FALSE
"229","37i9dQZF1DX68aCfKW9xMy","Mal de Amores",1138089,50,2021-05-03,FALSE,"La casa de los corazones rotos.","spotify",FALSE
"230","37i9dQZF1DX5y71ufjoyXC","Viral Latino",927409,50,2021-05-03,FALSE,"Los temas más virales que debes conocer. 
The Latin viral tracks you'll wanna listen to.
Cover: Sebastian Yatra, Myke Towers","spotify",FALSE
"231","37i9dQZF1DWZQkHAMKYFuV","10s Latino",67045,85,2021-05-03,FALSE,"The Latin soundtrack of the 2010s! Cover: Daddy Yankee, Luis Fonsi","spotify",FALSE
"232","37i9dQZF1DX20VDU4OIBfS","Canciones del Recuerdo",2635175,150,2021-05-03,FALSE,"Temas inolvidables del baúl de los recuerdos.","spotify",FALSE
"233","37i9dQZF1DX40AQSQVhD0g","Cleaning Kit en Español",142639,80,2021-05-03,FALSE,"Buenas vibras para limpiar la casa! The best vibes to keep the house clean!","spotify",FALSE
"234","37i9dQZF1DX7HGyCQ2dcNx","This Is J Balvin",1023989,95,2021-05-03,FALSE,"The artist's latest and greatest hits. Lo nuevo y lo esencial de Jose. ¡Leggo!","spotify",FALSE
"235","37i9dQZF1DX3omIq8ziEt6","Esenciales",2315856,150,2021-05-03,FALSE,"Timeless Latin hits, solo tus favoritos!","spotify",FALSE
"236","37i9dQZF1DWXmQEAjlxGhi","Latin Cardio",1030659,100,2021-05-03,FALSE,"Upbeat Latin songs to keep your heart rate up.","spotify",FALSE
"237","37i9dQZF1DX4g1k3dwPPvk","90s Latino",155616,75,2021-05-03,FALSE,"The Latin soundtrack of the 90s! Cover: Selena","spotify",FALSE
"238","37i9dQZF1DX8evYJzHX5bn","This Is Marc Anthony",689141,62,2021-05-03,FALSE,"The latest and greatest. Lo nuevo y lo esencial.","spotify",FALSE
"239","37i9dQZF1DX9ru0ROInnew","Trap Classics",29143,55,2021-05-03,FALSE,"El Trap que siempre quieres seguir escuchando. The best of Latin Trap.","spotify",FALSE
"240","37i9dQZF1DX7MTlMMRl0MD","Bachata Lovers",1778888,150,2021-05-03,FALSE,"Tu lista favorita de Bachata. Cover: Aventura","spotify",FALSE
"241","37i9dQZF1DWZdsS73T1ogG","New Urbano",470621,56,2021-05-03,FALSE,"Descubre lo más nuevo del movimiento.
Cover: Lunay","spotify",FALSE
"242","37i9dQZF1DWYey22ryYM8U","Paraíso Tropical",476994,100,2021-05-03,FALSE,"Éxitos con sabor. Cover: Guaynaa, Los Ángeles Azules","spotify",FALSE
"243","37i9dQZF1DWWfSNTZNgABD","00s Latino",192792,75,2021-05-03,FALSE,"The Latin soundtrack of the 2000s! Cover: Shakira","spotify",FALSE
"244","37i9dQZF1DX3rxVfibe1L0","Mood Booster",6635087,74,2021-05-03,FALSE,"Get happy with today's dose of feel-good songs!","spotify",TRUE
"245","37i9dQZF1DX7KNKjOK0o75","Have a Great Day!",4983538,102,2021-05-03,FALSE,"Feel great with these timelessly fun songs!","spotify",TRUE
"246","37i9dQZF1DX4OzrY981I1W","my life is a movie",486851,75,2021-05-03,FALSE,"every main character needs their soundtrack","spotify",FALSE
"247","37i9dQZF1DWSqmBTGDYngZ","Songs to Sing in the Shower",6051822,150,2021-05-03,FALSE,"Make your shower more uplifting by singing along to these hits.","spotify",TRUE
"248","37i9dQZF1DWYBO1MoTDhZI","Good Vibes",2661493,137,2021-05-03,FALSE,"Set it off with these epic anthems. Only good vibes here!","spotify",TRUE
"249","37i9dQZF1DWSf2RDTDayIx","Happy Beats",1539697,125,2021-05-03,FALSE,"Feel-good <a href=""spotify:genre:edm_dance"">dance music</a>!","spotify",TRUE
"250","37i9dQZF1DX7gIoKXt0gmx","All The Feels",2051142,92,2021-05-03,FALSE,"All the vibes. All the feels.","spotify",TRUE
"251","37i9dQZF1DXdPec7aLTmlC","Happy Hits!",5592946,100,2021-05-03,FALSE,"Hits to boost your mood and fill you with happiness!","spotify",TRUE
"252","37i9dQZF1DX5oYC8mRiXUR","Cleaning Kit",590643,100,2021-05-03,FALSE,"No dust was found after cleaning to this playlist.","spotify",FALSE
"253","37i9dQZF1DX4fpCWaHOned","Confidence Boost",3482044,70,2021-05-03,FALSE,"You're on top of the world. Don't forget it.","spotify",TRUE
"254","37i9dQZF1DXdVbxH0H5oTi","Get Chores Done",249356,50,2021-05-03,FALSE,"No procrastination allowed. Only fun songs to help you get chores done.","spotify",FALSE
"255","37i9dQZF1DX59NCqCqJtoH","idk.",600073,100,2021-05-03,FALSE,"We hear you","spotify",FALSE
"256","37i9dQZF1DX6ziVCJnEm59","Your Favorite Coffeehouse",3856515,125,2021-05-03,FALSE,"Curl up in your favorite spot with some sweet, mellow tunes...","spotify",TRUE
"257","37i9dQZF1DX3YSRoSdA634","Life Sucks",3026125,100,2021-05-03,FALSE,"Feeling like everything just plain sucks? We've all been there.","spotify",TRUE
"258","37i9dQZF1DX9XIFQuFvzM4","Feelin' Good",3118490,100,2021-05-03,FALSE,"Feel good with this positively timeless playlist!","spotify",TRUE
"259","37i9dQZF1DWSP55jZj2ES3","park hangs",249769,50,2021-05-03,FALSE,"grab a blanket and get the good vibes going","spotify",TRUE
"260","37i9dQZF1DX2SK4ytI2KAZ","It's ALT Good!",583554,100,2021-05-03,FALSE,"ALT the Good Vibes.","spotify",TRUE
"261","37i9dQZF1DXdxTsNp0Bzwq","Gameday",438557,50,2021-05-03,FALSE,"Turn up for the big game!","spotify",TRUE
"262","37i9dQZF1DX0SM0LYsmbMT","Jazz Vibes",1846266,300,2021-05-03,FALSE,"The original chill instrumental beats playlist.","spotify",TRUE
"263","37i9dQZF1DX0UrRvztWcAU","Wake Up Happy",1284158,100,2021-05-03,FALSE,"Set the mood of your day with these awesome, happy songs!","spotify",TRUE
"264","37i9dQZF1DXa19sXUAHiO1","Good Times, Great Oldies",768496,61,2021-05-03,FALSE,"A classic mix of pop, rock and folk hits from decades past.","spotify",TRUE
"265","37i9dQZF1DXca8AyWK6Y7g","young & free",1289249,75,2021-05-03,FALSE,"Indie, pop, and everything in between to bring you good energy and good vibes. ","spotify",TRUE
"266","37i9dQZF1DX2sUQwD7tbmL","Feel-Good Indie Rock",1425110,120,2021-05-03,FALSE,"Happy songs by alternative bands. Any listener can connect with these indie jams.","spotify",TRUE
"267","37i9dQZF1DXcbAIldMQMIs","text me back",148718,70,2021-05-03,FALSE,"tfw ur crushing so hard it hurts","spotify",TRUE
"268","37i9dQZF1DWX83CujKHHOn","Alone Again",2623554,100,2021-05-03,FALSE,"Being alone (again) can be tough, but these songs will keep you company.","spotify",TRUE
"269","37i9dQZF1DWSqBruwoIXkA","sad hour",578684,141,2021-05-03,FALSE,"The latest pop songs that are totally cry worthy.","spotify",TRUE
"270","37i9dQZF1DXcgZcN2HVMoe","Morning Coffee",80736,250,2021-05-03,FALSE,"Grab your coffee and ease into the day with this light blend.","spotify",TRUE
"271","37i9dQZF1DX3Tjn540kLxZ","free refills",40307,100,2021-05-03,FALSE,"some magical alt-milk kinda bops you can vibe to all day :)","spotify",FALSE
"272","37i9dQZF1DX2UgsUIg75Vg","Chilled R&B",2113145,50,2021-05-03,FALSE,"Chilled R&B jams for your most relaxed moods.","spotify",TRUE
"273","37i9dQZF1DWSkMjlBZAZ07","Happy Folk",1890919,103,2021-05-03,FALSE,"Brighten your day with a folksy mix of mood boosters!","spotify",TRUE
"274","37i9dQZF1DX2yvmlOdMYzV","Low-Key",574181,100,2021-05-03,FALSE,"High-Key bangers for Low-Key enjoyment.","spotify",FALSE
"275","37i9dQZF1DWYzpSJHStHHx","Surf Rock Sunshine",352648,80,2021-05-03,FALSE,"Sunny tracks from Mac DeMarco, The Beach Boys, and everyone in between.","spotify",FALSE
"276","37i9dQZF1DX5Q5wA1hY6bS","Wild + Free",1470312,100,2021-05-03,FALSE,"Because the best things in life are wild and free...","spotify",TRUE
"277","37i9dQZF1DWUE76cNNotSg","golden hour",257028,80,2021-05-03,FALSE,"Warm indie dance vibes, the music you need at golden hour.","spotify",FALSE
"278","37i9dQZF1DWUWC0NIJDJKL","Indie Sunshine",149844,67,2021-05-03,FALSE,"Fun in the sun with these indie pop jams!","spotify",TRUE
"279","37i9dQZF1DX2SlyIbbHgFa","Getting Ready",219357,50,2021-05-03,FALSE,"If you're late, this playlist is probably why. Listen to some jams while getting ready!","spotify",FALSE
"280","37i9dQZF1DX6fhMYWIyuww","Free & Easy",33237,80,2021-05-03,FALSE,"Classic soft rock. For that free and easy feeling.","spotify",FALSE
"281","37i9dQZF1DX6mvEU1S6INL","You & Me",614917,100,2021-05-03,FALSE,"It's just us—and this awesome alt soundtrack.","spotify",TRUE
"282","37i9dQZF1DX5M59nhwFlWl","Cranked Up",56481,55,2021-05-03,FALSE,"That unbridled, unholy, loud and dirty 90s rock goodness you know you love","spotify",FALSE
"283","37i9dQZF1DWSXBu5naYCM9","A Perfect Day",740858,70,2021-05-03,FALSE,"Timeless melodies from your favourite artists, both old and new.","spotify",FALSE
"284","37i9dQZF1DWUzFXarNiofw","The Newness",762266,50,2021-05-03,FALSE,"The newest, freshest R&B tunes.  Cover: Queen Naija & Ari Lennox","spotify",TRUE
"285","37i9dQZF1DX4y8h9WqDPAE","Channel X",1646187,49,2021-05-03,FALSE,"Where R&B from around the world comes to play with hip-hop & pop!   Cover: Justin Bieber","spotify",TRUE
"286","37i9dQZF1DWSfMe9z89s9B","Alternative R&B",1039067,100,2021-05-03,FALSE,"These progressive R&B and soul tracks can't be put in a box. Cover: serpentwithfeet","spotify",TRUE
"287","37i9dQZF1DWYmmr74INQlb","I Love My '00s R&B",3498328,40,2021-05-03,FALSE,"Check out these throwback R&B jams from the first decade of the 21st century. Cover: Mariah Carey","spotify",TRUE
"288","37i9dQZF1DWXbttAJcbphz","I Love My '10s R&B",410190,50,2021-05-03,FALSE,"The most essential R&B songs from the 2010s. Cover: Beyonce","spotify",FALSE
